variant,elevation_deg,band_m,group,tolerance_m,frames,reference_voxels,lidar_supported,lidar_percent,lidar_equal_frame_percent,radar_supported,radar_percent,radar_equal_frame_percent
ros_origin,20,20-30,nontraversable_label,0.8,20,12758,11581,90.77441605267283,92.4279364078103,2131,16.703245022730837,17.797833318036446
ros_origin,20,20-30,nontraversable_label,1.2,20,12758,12341,96.73146261169462,97.40425306096779,3983,31.219626900768144,31.547051123232716
ros_origin,20,20-30,potential_label,0.4,19,6127,4075,66.50889505467602,60.899772279768634,224,3.6559490778521297,2.9906197905344
ros_origin,20,20-30,potential_label,0.8,19,6127,5907,96.40933572710952,92.5443807248189,1065,17.382079321038027,15.587737295860878
ros_origin,20,20-30,potential_label,1.2,19,6127,6073,99.1186551330178,96.3427113573514,1887,30.798106740656113,28.860843374809267
ros_origin,20,20-30,raised_geometry,0.4,11,713,345,48.38709677419355,56.91332104009493,25,3.506311360448808,2.6582519450231796
ros_origin,20,20-30,raised_geometry,0.8,11,713,572,80.22440392706872,87.78435919373395,147,20.61711079943899,19.46390051811302
ros_origin,20,20-30,raised_geometry,1.2,11,713,654,91.72510518934081,95.68612440191387,328,46.00280504908836,43.33309145068593
ros_origin,20,20-30,traversable_label,0.4,12,1653,998,60.375075620084694,57.67036129766735,76,4.597701149425287,4.318435428774505
ros_origin,20,20-30,traversable_label,0.8,12,1653,1484,89.7761645493043,88.85258294111674,381,23.049001814882033,21.070161816282912
ros_origin,20,20-30,traversable_label,1.2,12,1653,1588,96.06775559588627,94.77761500938459,755,45.674531155474895,43.24964805660583
ros_origin,20,30-40,near_ground_geometry,0.4,7,170,102,60.0,43.263909046172934,7,4.117647058823529,1.9678190911067623
ros_origin,20,30-40,near_ground_geometry,0.8,7,170,156,91.76470588235294,76.60084208029413,36,21.176470588235293,11.267666884105239
ros_origin,20,30-40,near_ground_geometry,1.2,7,170,167,98.23529411764706,85.71428571428571,80,47.05882352941177,29.684516396845165
ros_origin,20,30-40,nontraversable_label,0.4,19,7973,3896,48.86491910196914,51.44097551088866,350,4.389815627743634,4.386485967152672
ros_origin,20,30-40,nontraversable_label,0.8,19,7973,6700,84.03361344537815,86.47320930063691,1514,18.989088172582466,19.61638501978275
ros_origin,20,30-40,nontraversable_label,1.2,19,7973,7435,93.25222626363978,94.49326891510975,2778,34.84259375391948,35.65183948281259
ros_origin,20,30-40,potential_label,0.4,16,2133,1249,58.55602437880919,57.228121549027584,51,2.390998593530239,2.6497292581506926
ros_origin,20,30-40,potential_label,0.8,16,2133,1986,93.10829817158931,93.58051388457194,295,13.830285982184716,15.869689619372604
ros_origin,20,30-40,potential_label,1.2,16,2133,2087,97.84341303328645,98.36610082360107,574,26.910454758556025,30.8641877390493
ros_origin,20,30-40,raised_geometry,0.4,6,87,44,50.57471264367816,32.996201329534664,1,1.1494252873563218,0.6172839506172839
ros_origin,20,30-40,raised_geometry,0.8,6,87,81,93.10344827586206,74.81481481481482,14,16.091954022988507,8.665716999050334
ros_origin,20,30-40,raised_geometry,1.2,6,87,84,96.55172413793103,76.66666666666667,46,52.87356321839081,31.277302943969612
ros_origin,20,30-40,traversable_label,0.4,10,872,425,48.73853211009175,43.006824830358326,42,4.81651376146789,3.8087365793165326
ros_origin,20,30-40,traversable_label,0.8,10,872,721,82.68348623853211,77.52705285160421,202,23.165137614678898,17.479422400870817
ros_origin,20,30-40,traversable_label,1.2,10,872,787,90.25229357798165,86.01839343152191,400,45.87155963302752,34.84765737393094
static,10,10-20,near_ground_geometry,0.4,15,3179,2753,86.59955960994023,87.63095937574512,80,2.516514627241271,2.7871880927931776
static,10,10-20,near_ground_geometry,0.8,15,3179,3169,99.68543567159485,99.78260985839977,515,16.200062912865683,17.193950609905603
static,10,10-20,near_ground_geometry,1.2,15,3179,3179,100.0,100.0,1220,38.37684806542938,38.47617658634942
static,10,10-20,nontraversable_label,0.4,20,13344,9427,70.64598321342926,73.63639626491863,576,4.316546762589928,4.54355553250277
static,10,10-20,nontraversable_label,0.8,20,13344,12727,95.37619904076739,95.66948454148925,2801,20.99070743405276,21.649703227459675
static,10,10-20,nontraversable_label,1.2,20,13344,13182,98.78597122302158,98.4273584833875,5367,40.22032374100719,40.889657984540236
static,10,10-20,potential_label,0.4,20,18394,14376,78.15592040882896,77.47318428627173,660,3.588126563009677,3.4156743820966846
static,10,10-20,potential_label,0.8,20,18394,17997,97.8416875067957,95.31769603797825,3489,18.968141785364793,19.034379513151585
static,10,10-20,potential_label,1.2,20,18394,18291,99.44003479395455,96.98225305827035,6578,35.76166141132978,37.03016300176469
static,10,10-20,raised_geometry,0.4,15,3011,2009,66.72201926270343,69.78575068534361,174,5.778811026237131,5.707464857005104
static,10,10-20,raised_geometry,0.8,15,3011,2898,96.24709398870807,97.00734300048161,796,26.43639986715377,25.230243371443517
static,10,10-20,raised_geometry,1.2,15,3011,3009,99.9335768847559,99.85172413793104,1451,48.18997010959814,46.79190617404695
static,10,10-20,traversable_label,0.4,16,3896,3034,77.87474332648871,73.54264849941686,124,3.182751540041068,3.059172803844964
static,10,10-20,traversable_label,0.8,16,3896,3829,98.28028747433265,98.35134259923879,619,15.888090349075975,14.407530176659142
static,10,10-20,traversable_label,1.2,16,3896,3893,99.92299794661191,99.90773582395408,1372,35.215605749486656,32.082853082677225
static,10,2-10,near_ground_geometry,0.4,20,2375,2242,94.4,94.63447954103341,77,3.2421052631578946,2.8895783687709846
static,10,2-10,near_ground_geometry,0.8,20,2375,2375,100.0,100.0,465,19.57894736842105,18.653198015837592
static,10,2-10,near_ground_geometry,1.2,20,2375,2375,100.0,100.0,1064,44.8,44.92090523173969
static,10,2-10,nontraversable_label,0.4,20,10933,9751,89.18869477727979,89.81200843642792,440,4.024512942467759,3.9563660054116196
static,10,2-10,nontraversable_label,0.8,20,10933,10776,98.56398060916491,98.47916118155099,2364,21.622610445440408,21.535201292213507
static,10,2-10,nontraversable_label,1.2,20,10933,10876,99.47864264154396,99.43160454384495,4792,43.830604591603404,43.85602515564251
static,10,2-10,potential_label,0.4,20,22822,20780,91.05249320830778,91.63133540856894,1054,4.618350714223118,5.081486504935782
static,10,2-10,potential_label,0.8,20,22822,22715,99.53115414950486,99.53794926610443,5367,23.516782052405574,25.003514378547802
static,10,2-10,potential_label,1.2,20,22822,22800,99.90360178774867,99.89332965354842,10342,45.31592323196915,48.481159499521695
static,10,2-10,raised_geometry,0.4,20,4833,4444,91.95116904614112,91.28226725182364,311,6.4349265466583905,9.194926773295752
static,10,2-10,raised_geometry,0.8,20,4833,4830,99.93792675356922,99.84811529933481,1500,31.036623215394165,32.56612338599073
static,10,2-10,raised_geometry,1.2,20,4833,4833,100.0,100.0,2837,58.70060004138217,57.85477286181706
static,10,2-10,traversable_label,0.4,20,3558,3240,91.06239460370995,91.13097916874193,169,4.749859471613266,6.072626730782457
static,10,2-10,traversable_label,0.8,20,3558,3556,99.94378864530636,99.923444024657,839,23.580663293985385,24.623914864160252
static,10,2-10,traversable_label,1.2,20,3558,3557,99.97189432265317,99.9468085106383,1752,49.24114671163575,48.45038862852526
static,10,20-30,near_ground_geometry,0.4,12,835,591,70.77844311377245,67.47932305493599,21,2.5149700598802394,2.1890228697858602
static,10,20-30,near_ground_geometry,0.8,12,835,820,98.20359281437126,95.51249676249677,155,18.562874251497007,16.86909530294921
static,10,20-30,near_ground_geometry,1.2,12,835,831,99.52095808383234,97.43589743589745,410,49.10179640718563,43.92710643017628
static,10,20-30,nontraversable_label,0.4,20,12448,7158,57.503213367609256,61.08916709842093,451,3.6230719794344473,3.5218564047476244
static,10,20-30,nontraversable_label,0.8,20,12448,11278,90.6008997429306,92.17400478755857,2195,17.63335475578406,17.707523548615825
static,10,20-30,nontraversable_label,1.2,20,12448,12031,96.65006426735218,97.35946713751737,4200,33.74035989717223,33.16383768449769
static,10,20-30,potential_label,0.4,19,6127,4075,66.50889505467602,60.899772279768634,210,3.4274522604863717,3.128469622057292
static,10,20-30,potential_label,0.8,19,6127,5907,96.40933572710952,92.5443807248189,981,16.01109841684348,15.326460311641474
static,10,20-30,potential_label,1.2,19,6127,6073,99.1186551330178,96.3427113573514,1815,29.622980251346497,28.35529107594637
static,10,20-30,raised_geometry,0.4,11,713,345,48.38709677419355,56.91332104009493,64,8.976157082748948,9.496573886731897
static,10,20-30,raised_geometry,0.8,11,713,572,80.22440392706872,87.78435919373395,235,32.959326788218796,32.70445348422681
static,10,20-30,raised_geometry,1.2,11,713,654,91.72510518934081,95.68612440191387,392,54.97896213183731,49.979265181385884
static,10,20-30,traversable_label,0.4,12,1653,998,60.375075620084694,57.67036129766735,79,4.779189352692075,5.021210310458423
static,10,20-30,traversable_label,0.8,12,1653,1484,89.7761645493043,88.85258294111674,360,21.77858439201452,22.304293719449458
static,10,20-30,traversable_label,1.2,12,1653,1588,96.06775559588627,94.77761500938459,729,44.1016333938294,42.717741948079635
static,10,30-40,near_ground_geometry,0.4,7,170,102,60.0,43.263909046172934,6,3.5294117647058822,3.639921722113503
static,10,30-40,near_ground_geometry,0.8,7,170,156,91.76470588235294,76.60084208029413,32,18.823529411764707,12.3896499238965
static,10,30-40,near_ground_geometry,1.2,7,170,167,98.23529411764706,85.71428571428571,66,38.8235294117647,27.599478147423355
static,10,30-40,nontraversable_label,0.4,19,7973,3896,48.86491910196914,51.44097551088866,335,4.201680672268908,3.8589676013202863
static,10,30-40,nontraversable_label,0.8,19,7973,6700,84.03361344537815,86.47320930063691,1522,19.08942681550232,18.4084084905297
static,10,30-40,nontraversable_label,1.2,19,7973,7435,93.25222626363978,94.49326891510975,2883,36.15953844224257,36.48523321163115
static,10,30-40,potential_label,0.4,16,2133,1249,58.55602437880919,57.228121549027584,33,1.5471167369901546,2.0196234394775043
static,10,30-40,potential_label,0.8,16,2133,1986,93.10829817158931,93.58051388457194,244,11.439287388654478,13.538198305767875
static,10,30-40,potential_label,1.2,16,2133,2087,97.84341303328645,98.36610082360107,486,22.78481012658228,26.694692442665268
static,10,30-40,raised_geometry,0.4,6,87,44,50.57471264367816,32.996201329534664,4,4.597701149425287,2.4691358024691357
static,10,30-40,raised_geometry,0.8,6,87,81,93.10344827586206,74.81481481481482,27,31.03448275862069,16.690408357075025
static,10,30-40,raised_geometry,1.2,6,87,84,96.55172413793103,76.66666666666667,60,68.96551724137932,42.706552706552706
static,10,30-40,traversable_label,0.4,10,872,425,48.73853211009175,43.006824830358326,38,4.3577981651376145,4.272869425825798
static,10,30-40,traversable_label,0.8,10,872,721,82.68348623853211,77.52705285160421,196,22.477064220183486,18.03488216145535
static,10,30-40,traversable_label,1.2,10,872,787,90.25229357798165,86.01839343152191,397,45.527522935779814,38.59823510341333
static,20,10-20,near_ground_geometry,0.4,15,3179,2753,86.59955960994023,87.63095937574512,80,2.516514627241271,2.7871880927931776
static,20,10-20,near_ground_geometry,0.8,15,3179,3169,99.68543567159485,99.78260985839977,515,16.200062912865683,17.193950609905603
static,20,10-20,near_ground_geometry,1.2,15,3179,3179,100.0,100.0,1220,38.37684806542938,38.47617658634942
static,20,10-20,nontraversable_label,0.4,20,14133,10059,71.1738484398217,73.74419911260217,588,4.160475482912333,4.325212971976482
static,20,10-20,nontraversable_label,0.8,20,14133,13507,95.57065025118517,95.8665834859875,2901,20.526427510082787,20.946825801717885
static,20,10-20,nontraversable_label,1.2,20,14133,13968,98.83251963489705,98.52460905515679,5606,39.66602985919479,40.06842541616811
static,20,10-20,potential_label,0.4,20,18394,14376,78.15592040882896,77.47318428627173,660,3.588126563009677,3.4156743820966846
static,20,10-20,potential_label,0.8,20,18394,17997,97.8416875067957,95.31769603797825,3489,18.968141785364793,19.034379513151585
static,20,10-20,potential_label,1.2,20,18394,18291,99.44003479395455,96.98225305827035,6578,35.76166141132978,37.03016300176469
static,20,10-20,raised_geometry,0.4,15,3014,2010,66.68878566688785,69.73813689806062,174,5.773059057730591,5.701914274699033
static,20,10-20,raised_geometry,0.8,15,3014,2901,96.25082946250829,97.00992397867235,796,26.410086264100862,25.197025417148115
static,20,10-20,raised_geometry,1.2,15,3014,3012,99.93364299933643,99.85172413793104,1452,48.175182481751825,46.75095254111709
static,20,10-20,traversable_label,0.4,16,3898,3035,77.86044125192406,73.51955754537576,124,3.181118522319138,3.0571426863345907
static,20,10-20,traversable_label,0.8,16,3898,3831,98.2811698306824,98.35463853166797,619,15.879938429964085,14.395497518474933
static,20,10-20,traversable_label,1.2,16,3898,3895,99.92303745510519,99.90808651411231,1372,35.19753719856337,32.05177396314418
static,20,2-10,near_ground_geometry,0.4,20,4417,4158,94.13629160063391,94.55681759303077,113,2.5582974869821147,2.2857071433616687
static,20,2-10,near_ground_geometry,0.8,20,4417,4417,100.0,100.0,792,17.930722209644554,17.07155158185393
static,20,2-10,near_ground_geometry,1.2,20,4417,4417,100.0,100.0,1928,43.64953588408422,42.73907658393266
static,20,2-10,nontraversable_label,0.4,20,13362,11921,89.2156862745098,89.67501187206439,507,3.794342164346655,3.7367644509625935
static,20,2-10,nontraversable_label,0.8,20,13362,13187,98.69031582098488,98.64080814015293,2755,20.618170932495136,20.54408777373176
static,20,2-10,nontraversable_label,1.2,20,13362,13298,99.52102978596018,99.49838250641075,5658,42.34396048495734,42.29679671032714
static,20,2-10,potential_label,0.4,20,27115,24737,91.22994652406418,91.81064504790942,1174,4.329706804351835,4.587802376085938
static,20,2-10,potential_label,0.8,20,27115,26996,99.56112852664577,99.56561746477307,6238,23.00571639314033,23.814978113904125
static,20,2-10,potential_label,1.2,20,27115,27091,99.91148810621428,99.90045517966071,12366,45.60575327309607,47.77933465372621
static,20,2-10,raised_geometry,0.4,20,5331,4891,91.74638904520728,90.77904036258363,325,6.096417182517351,8.30289128621161
static,20,2-10,raised_geometry,0.8,20,5331,5327,99.92496717313824,99.78189149560117,1606,30.125679984993436,31.505214706605607
static,20,2-10,raised_geometry,1.2,20,5331,5331,100.0,100.0,3085,57.86906771712624,57.02457925792204
static,20,2-10,traversable_label,0.4,20,4786,4387,91.66318428750522,92.00348468885628,186,3.886335144170497,4.317697088553331
static,20,2-10,traversable_label,0.8,20,4786,4784,99.95821145006268,99.94571567672834,992,20.72712076890932,21.104891334900117
static,20,2-10,traversable_label,1.2,20,4786,4785,99.97910572503135,99.96153846153847,2201,45.98829920601755,45.44007103811688
static,20,20-30,near_ground_geometry,0.4,12,835,591,70.77844311377245,67.47932305493599,21,2.5149700598802394,2.1890228697858602
static,20,20-30,near_ground_geometry,0.8,12,835,820,98.20359281437126,95.51249676249677,155,18.562874251497007,16.86909530294921
static,20,20-30,near_ground_geometry,1.2,12,835,831,99.52095808383234,97.43589743589745,410,49.10179640718563,43.92710643017628
static,20,20-30,nontraversable_label,0.4,20,12758,7368,57.75199874588493,61.53556366295144,457,3.5820661545696817,3.7828624509636413
static,20,20-30,nontraversable_label,0.8,20,12758,11581,90.77441605267283,92.4279364078103,2214,17.35381721272927,18.001809989835817
static,20,20-30,nontraversable_label,1.2,20,12758,12341,96.73146261169462,97.40425306096779,4239,33.22621100485969,32.909640214822204
static,20,20-30,potential_label,0.4,19,6127,4075,66.50889505467602,60.899772279768634,210,3.4274522604863717,3.128469622057292
static,20,20-30,potential_label,0.8,19,6127,5907,96.40933572710952,92.5443807248189,981,16.01109841684348,15.326460311641474
static,20,20-30,potential_label,1.2,19,6127,6073,99.1186551330178,96.3427113573514,1815,29.622980251346497,28.35529107594637
static,20,20-30,raised_geometry,0.4,11,713,345,48.38709677419355,56.91332104009493,64,8.976157082748948,9.496573886731897
static,20,20-30,raised_geometry,0.8,11,713,572,80.22440392706872,87.78435919373395,235,32.959326788218796,32.70445348422681
static,20,20-30,raised_geometry,1.2,11,713,654,91.72510518934081,95.68612440191387,392,54.97896213183731,49.979265181385884
static,20,20-30,traversable_label,0.4,12,1653,998,60.375075620084694,57.67036129766735,79,4.779189352692075,5.021210310458423
static,20,20-30,traversable_label,0.8,12,1653,1484,89.7761645493043,88.85258294111674,360,21.77858439201452,22.304293719449458
static,20,20-30,traversable_label,1.2,12,1653,1588,96.06775559588627,94.77761500938459,729,44.1016333938294,42.717741948079635
static,20,30-40,near_ground_geometry,0.4,7,170,102,60.0,43.263909046172934,6,3.5294117647058822,3.639921722113503
static,20,30-40,near_ground_geometry,0.8,7,170,156,91.76470588235294,76.60084208029413,32,18.823529411764707,12.3896499238965
static,20,30-40,near_ground_geometry,1.2,7,170,167,98.23529411764706,85.71428571428571,66,38.8235294117647,27.599478147423355
static,20,30-40,nontraversable_label,0.4,19,7973,3896,48.86491910196914,51.44097551088866,335,4.201680672268908,3.8589676013202863
static,20,30-40,nontraversable_label,0.8,19,7973,6700,84.03361344537815,86.47320930063691,1522,19.08942681550232,18.4084084905297
static,20,30-40,nontraversable_label,1.2,19,7973,7435,93.25222626363978,94.49326891510975,2883,36.15953844224257,36.48523321163115
static,20,30-40,potential_label,0.4,16,2133,1249,58.55602437880919,57.228121549027584,33,1.5471167369901546,2.0196234394775043
static,20,30-40,potential_label,0.8,16,2133,1986,93.10829817158931,93.58051388457194,244,11.439287388654478,13.538198305767875
static,20,30-40,potential_label,1.2,16,2133,2087,97.84341303328645,98.36610082360107,486,22.78481012658228,26.694692442665268
static,20,30-40,raised_geometry,0.4,6,87,44,50.57471264367816,32.996201329534664,4,4.597701149425287,2.4691358024691357
static,20,30-40,raised_geometry,0.8,6,87,81,93.10344827586206,74.81481481481482,27,31.03448275862069,16.690408357075025
static,20,30-40,raised_geometry,1.2,6,87,84,96.55172413793103,76.66666666666667,60,68.96551724137932,42.706552706552706
static,20,30-40,traversable_label,0.4,10,872,425,48.73853211009175,43.006824830358326,38,4.3577981651376145,4.272869425825798
static,20,30-40,traversable_label,0.8,10,872,721,82.68348623853211,77.52705285160421,196,22.477064220183486,18.03488216145535
static,20,30-40,traversable_label,1.2,10,872,787,90.25229357798165,86.01839343152191,397,45.527522935779814,38.59823510341333
